distance,linear_encoder_position,measurement_delta,linear_encoder_timestamp,distance_timestamp,measurement_time_delta
"[0.6809152939765676, 0]",1,0.3190847060234324,1711822939.057872,1711822939.0535462,0.00432586669921875
"[0.6909475851827668, 0]",1,0.3090524148172332,1711822939.401814,1711822939.3987381,0.003075838088989258
"[0.682258547544525, 0]",1,0.317741452455475,1711822939.5437734,1711822939.5425131,0.0012602806091308594
"[0.6806062564020285, 0]",1,0.31939374359797146,1711822939.6858263,1711822939.6765184,0.009307861328125
"[0.6873851031717196, 0]",1,0.31261489682828036,1711822939.8278224,1711822939.8217397,0.006082773208618164
"[0.6851417484800871, 0]",1,0.31485825151991287,1711822939.978549,1711822939.9764926,0.0020563602447509766
"[0.6833064489974215, 0]",1,0.31669355100257846,1711822940.1699429,1711822940.1635296,0.00641322135925293
"[0.6921782849217963, 0]",1,0.30782171507820366,1711822940.312038,1711822940.3083763,0.003661632537841797
"[0.682450419044852, 0]",1,0.31754958095514796,1711822940.453592,1711822940.4481008,0.0054912567138671875
"[0.6804935110545245, 0]",1,0.3195064889454755,1711822940.6569588,1711822940.650891,0.006067752838134766
"[0.6811048076603458, 0]",1,0.31889519233965424,1711822940.798362,1711822940.7910433,0.007318735122680664
"[0.679708575370924, 0]",1,0.320291424629076,1711822940.9400454,1711822940.9296882,0.010357141494750977
"[0.6812673047301402, 0]",1,0.3187326952698598,1711822941.1022935,1711822941.0959072,0.006386280059814453
"[0.6884339785529341, 0]",1,0.3115660214470659,1711822941.244215,1711822941.236934,0.007281064987182617
"[0.6840631135680625, 0]",1,0.3159368864319375,1711822941.3856611,1711822941.3759127,0.009748458862304688
"[0.6865281572020026, 0]",1,0.31347184279799745,1711822941.5879185,1711822941.5849142,0.003004312515258789
"[0.6817154766658147, 0]",2,1.3182845233341853,1711822941.73031,1711822941.7187064,0.011603593826293945
"[0.6889835410050277, 0]",7,6.311016458994972,1711822941.8610358,1711822941.8579159,0.003119945526123047
"[0.6843995268286086, 0]",8,7.315600473171392,1711822942.0233102,1711822942.01329,0.010020256042480469
"[0.6820721369555842, 0]",0,0.6820721369555842,1711822942.154989,1711822942.1544838,0.0005052089691162109
"[0.6854307911360442, 0]",8,7.314569208863956,1711822942.2981806,1711822942.289908,0.008272647857666016
"[0.6845245047438028, 0]",8,7.315475495256197,1711822942.499707,1711822942.4908204,0.008886575698852539
"[0.6880791499187301, 0]",7,6.31192085008127,1711822942.6313214,1711822942.6293201,0.0020012855529785156
"[0.6823441938994862, 0]",7,6.317655806100514,1711822942.8744996,1711822942.8660915,0.008408069610595703
"[0.6815985558271732, 0]",6,5.318401444172827,1711822943.016039,1711822943.005501,0.010537862777709961
"[0.6824756774644972, 0]",7,6.317524322535503,1711822943.1779954,1711822943.174145,0.0038504600524902344
"[0.6820596198350659, 0]",3,2.3179403801649343,1711822943.3091404,1711822943.3071468,0.0019936561584472656
"[0.6822754243592212, 0]",9,8.31772457564078,1711822943.4513118,1711822943.4423053,0.009006500244140625
"[0.6844849674847693, 0]",4,3.315515032515231,1711822943.5930984,1711822943.5831091,0.009989261627197266
"[0.6811541015358085, 0]",8,7.3188458984641915,1711822943.7237613,1711822943.7216332,0.002128124237060547
"[0.6824273175804403, 0]",6,5.317572682419559,1711822943.8752458,1711822943.871134,0.004111766815185547
"[0.682315149589897, 0]",6,5.317684850410103,1711822944.088186,1711822944.079668,0.008517980575561523
"[0.686688924777453, 0]",3,2.313311075222547,1711822944.2799885,1711822944.2754965,0.004492044448852539
"[0.6809306903726909, 0]",3,2.319069309627309,1711822944.4117975,1711822944.4069695,0.004827976226806641
"[0.6796771623178987, 0]",3,2.3203228376821015,1711822944.5536275,1711822944.5429513,0.010676145553588867
"[0.688211527579534, 0]",3,2.3117884724204663,1711822944.8265855,1711822944.8174338,0.009151697158813477
"[0.6863335603405484, 0]",3,2.3136664396594515,1711822944.9684534,1711822944.9574168,0.01103663444519043
"[0.6829082202030633, 0]",7,6.317091779796937,1711822945.150184,1711822945.148159,0.0020248889923095703
"[0.6830272543227167, 0]",7,6.316972745677283,1711822945.2828095,1711822945.2777538,0.005055665969848633
"[0.6818615948150606, 0]",0,0.6818615948150606,1711822945.4333172,1711822945.425521,0.007796287536621094
"[0.6869475585679872, 0]",5,4.313052441432013,1711822945.5760412,1711822945.5737526,0.0022885799407958984
"[0.6808900791102805, 0]",4,3.3191099208897192,1711822945.7887068,1711822945.7831645,0.005542278289794922
"[0.684355430896634, 0]",2,1.315644569103366,1711822945.9300745,1711822945.9190469,0.01102757453918457
"[0.6870465543371213, 0]",9,8.31295344566288,1711822946.081849,1711822946.075855,0.005994081497192383
"[0.6797753205702797, 0]",8,7.32022467942972,1711822946.2237027,1711822946.212916,0.010786771774291992
"[0.6813967712513849, 0]",4,3.318603228748615,1711822946.3543444,1711822946.352337,0.0020074844360351562
"[0.6817642960492164, 0]",1,0.3182357039507836,1711822946.4867737,1711822946.484761,0.0020127296447753906
"[0.6837631275213204, 0]",8,7.3162368724786795,1711822946.6784697,1711822946.6712563,0.0072133541107177734
"[0.6861392787938375, 0]",3,2.3138607212061624,1711822946.8099968,1711822946.8078592,0.0021376609802246094
"[0.6821113814210569, 0]",3,2.317888618578943,1711822946.9818203,1711822946.9767835,0.005036830902099609
"[0.6849025465001598, 0]",3,2.31509745349984,1711822947.1230953,1711822947.1135294,0.00956583023071289
"[0.6842970481821715, 0]",0,0.6842970481821715,1711822947.2932377,1711822947.2815955,0.011642217636108398
"[0.6822990207456908, 0]",2,1.317700979254309,1711822947.4230435,1711822947.4210432,0.0020003318786621094
"[0.6849467079108925, 0]",6,5.315053292089107,1711822947.6438453,1711822947.6364696,0.0073757171630859375
"[0.6787044791216547, 0]",1,0.32129552087834534,1711822947.7843962,1711822947.7774546,0.006941556930541992
"[0.6898735247962196, 0]",5,4.310126475203781,1711822947.9245956,1711822947.919999,0.004596710205078125
"[0.6826193992320129, 0]",0,0.6826193992320129,1711822948.0648355,1711822948.0547988,0.010036706924438477
"[0.6821769991741735, 0]",0,0.6821769991741735,1711822948.2751062,1711822948.273111,0.001995086669921875
"[0.6903685052866466, 0]",0,0.6903685052866466,1711822948.4459789,1711822948.4362736,0.009705305099487305
"[0.692655665349109, 0]",6,5.307344334650891,1711822948.6661284,1711822948.6566055,0.00952291488647461
"[0.68251073175373, 0]",5,4.31748926824627,1711822948.8665712,1711822948.856808,0.009763240814208984
"[0.6827295831357926, 0]",9,8.317270416864208,1711822949.00723,1711822948.9977188,0.009511232376098633
