distance,linear_encoder_position,measurement_delta,linear_encoder_timestamp,distance_timestamp,measurement_time_delta
"[0.5600730005410122, 0]",0,0.5600730005410122,1711819984.6466928,1711819984.726069,0.079376220703125
"[0.5590283130130712, 0]",0,0.5590283130130712,1711819984.9797776,1711819985.060152,0.08037447929382324
"[0.5605039811728355, 0]",0,0.5605039811728355,1711819985.11254,1711819985.1923022,0.07976222038269043
"[0.5604823088958844, 0]",0,0.5604823088958844,1711819985.2653794,1711819985.345498,0.08011865615844727
"[0.5619452681124072, 0]",0,0.5619452681124072,1711819985.407435,1711819985.4950411,0.08760619163513184
"[0.5620546878288641, 0]",0,0.5620546878288641,1711819985.5506647,1711819985.6301756,0.07951092720031738
"[0.559185691749957, 0]",0,0.559185691749957,1711819985.683292,1711819985.7645335,0.08124160766601562
"[0.5582356070314225, 0]",0,0.5582356070314225,1711819985.9504197,1711819986.030411,0.07999134063720703
"[0.41823009223098484, 0]",0,0.41823009223098484,1711819991.4758341,1711819991.5583167,0.08248257637023926
"[0.47126674877828745, 0]",0,0.47126674877828745,1711819998.4687748,1711819998.5532296,0.08445477485656738
"[0.4703360166739183, 0]",0,0.4703360166739183,1711819998.610464,1711819998.6890302,0.07856607437133789
"[0.4657336492857189, 0]",0,0.4657336492857189,1711819998.7404015,1711819998.8205237,0.08012223243713379
"[0.45647901840502686, 0]",0,0.45647901840502686,1711820005.8361547,1711820005.9167554,0.08060073852539062
"[0.4224975161110433, 0]",0,0.4224975161110433,1711820006.2920642,1711820006.3710308,0.07896661758422852
"[0.44331543744894814, 0]",0,0.44331543744894814,1711820006.4234443,1711820006.5040023,0.08055806159973145
"[0.4216814322967409, 0]",0,0.4216814322967409,1711820006.5565429,1711820006.6364372,0.0798943042755127
"[0.42987347643263896, 0]",0,0.42987347643263896,1711820006.7489243,1711820006.8280902,0.07916593551635742
"[0.4277996352565053, 0]",0,0.4277996352565053,1711820006.8819418,1711820006.9613578,0.07941603660583496
"[0.4289517864875803, 0]",0,0.4289517864875803,1711820007.0168078,1711820007.0953703,0.07856249809265137
"[0.4290833695099101, 0]",0,0.4290833695099101,1711820007.2100484,1711820007.2940123,0.08396387100219727
"[0.4252482142876994, 0]",0,0.4252482142876994,1711820007.357994,1711820007.4398348,0.08184075355529785
"[0.4299585853321194, 0]",0,0.4299585853321194,1711820007.4937975,1711820007.5759475,0.08214998245239258
"[0.45896267709520083, 0]",0,0.45896267709520083,1711820007.669855,1711820007.7475364,0.07768130302429199
"[0.42615597298431257, 0]",0,0.42615597298431257,1711820007.7993119,1711820007.880636,0.08132410049438477
"[0.42305263243809527, 0]",0,0.42305263243809527,1711820007.9322064,1711820008.0117886,0.07958221435546875
"[0.43940539377048066, 0]",0,0.43940539377048066,1711820008.5786395,1711820008.6589887,0.08034920692443848
"[0.45974801147138045, 0]",0,0.45974801147138045,1711820008.7111835,1711820008.7905297,0.0793461799621582
"[0.4359683005974377, 0]",0,0.4359683005974377,1711820008.8435297,1711820008.9240198,0.0804901123046875
"[0.42249765203983686, 0]",0,0.42249765203983686,1711820009.0344248,1711820009.1143053,0.0798804759979248
"[0.42249771514166284, 0]",0,0.42249771514166284,1711820009.1661274,1711820009.2456136,0.07948613166809082
"[0.4383471868080824, 0]",0,0.4383471868080824,1711820009.3143501,1711820009.3928733,0.07852315902709961
"[0.42930820428457317, 0]",0,0.42930820428457317,1711820009.5041728,1711820009.5888908,0.08471798896789551
"[0.4767227751406483, 0]",0,0.4767227751406483,1711820009.6425288,1711820009.7215495,0.07902073860168457
"[0.4224976980587652, 0]",0,0.4224976980587652,1711820009.7732172,1711820009.8532634,0.08004617691040039
"[0.43390905554140924, 0]",0,0.43390905554140924,1711820009.9608264,1711820010.039836,0.0790095329284668
"[0.4294650299393514, 0]",0,0.4294650299393514,1711820010.093402,1711820010.174229,0.08082699775695801
"[0.3913943446534959, 0]",0,0.3913943446534959,1711820010.4888728,1711820010.5693374,0.08046460151672363
"[0.40267387747609085, 0]",0,0.40267387747609085,1711820010.7020922,1711820010.7827544,0.08066225051879883
"[0.40581091967479205, 0]",0,0.40581091967479205,1711820011.87124,1711820011.951258,0.0800180435180664
"[0.38974592026896976, 0]",0,0.38974592026896976,1711820012.0078542,1711820012.0873437,0.07948946952819824
"[0.4177197628207832, 0]",0,0.4177197628207832,1711820012.1385508,1711820012.2181244,0.0795736312866211
"[0.39663863717309733, 0]",0,0.39663863717309733,1711820012.273028,1711820012.3540666,0.0810387134552002
"[0.3981716210817385, 0]",0,0.3981716210817385,1711820012.4090574,1711820012.4878855,0.07882809638977051
"[0.3945200464598812, 0]",0,0.3945200464598812,1711820012.717517,1711820012.7988667,0.08134984970092773
